id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
120110,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,35,34,18,34,0,0,0,34,34,0,Generic,1
34,2.5e-05,udp,-,INT,2,0,168,0,40000.00101,254,0,26880000.0,0.0,0,0,0.025,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,11,2,1,1,1,2,0,0,0,1,5,0,Normal,0
147380,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,17,33,0,Generic,1
12348,0.528785,tcp,smtp,FIN,52,42,37268,3380,175.874886,31,29,552996.0,49925.77344,18,8,10.361078,12.883488,800.764781,26.441746,255,2063768369,2064745719,255,0.000765,0.000559,0.000206,717,80,0,0,1,0,1,1,1,1,0,0,0,4,2,0,Normal,0
96439,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,8,0,0,0,4,6,0,Exploits,1
25272,0.249309,tcp,-,FIN,10,6,510,268,60.166299,254,252,14728.70996,7187.867188,2,1,26.22,41.699398,1349.521755,61.939207,255,901324436,2442799302,255,0.056516,0.04081,0.015706,51,45,0,0,14,1,1,1,1,13,0,0,0,1,13,0,Normal,0
145180,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1
121024,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
136724,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
52190,0.400034,tcp,-,FIN,10,8,724,354,42.496387,254,252,13038.8916,6199.472656,2,1,43.509333,54.639,2928.132947,107.719008,255,3803779339,2542174195,255,0.073206,0.017543,0.055663,72,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
132,1e-05,udp,-,INT,2,0,1422,0,100000.0025,254,0,568800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,711,0,0,0,63,2,9,9,1,63,0,0,0,9,62,0,Normal,0
67480,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,Exploits,1
55213,1.033171,tcp,-,FIN,14,8,5644,812,20.325773,254,252,40581.85547,5505.380859,4,2,77.232844,125.59643,4418.675284,186.455125,255,861981398,2237958414,255,0.242589,0.153987,0.088602,403,102,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
75681,0.290538,tcp,-,FIN,10,6,578,268,51.628356,254,252,14345.79883,6167.867676,2,1,30.860444,48.903398,1565.898234,71.962664,255,2983508210,3866206471,255,0.098395,0.046013,0.052382,58,45,0,0,9,1,2,2,1,8,0,0,0,2,8,0,Fuzzers,1
76508,9e-06,prm,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,6,13,0,Exploits,1
155218,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,9,9,3,13,0,0,0,9,12,0,Generic,1
97162,0.820299,tcp,-,FIN,12,8,1162,742,23.162285,254,252,10396.20898,6339.151855,3,2,74.492273,105.393711,4212.913177,166.709219,255,4047432222,1524017448,255,0.116709,0.082533,0.034176,97,93,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
35096,0.037754,tcp,smtp,FIN,54,42,37938,3380,2516.289716,31,29,7890237.0,699263.6875,19,8,0.719308,0.906878,56.721136,1.985931,255,2187930960,39391352,255,0.000728,0.000569,0.000159,703,80,0,0,1,0,3,1,1,2,0,0,0,5,1,0,Normal,0
69715,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS,1
111305,1e-05,swipe,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Exploits,1
30995,1.010682,tcp,http,FIN,14,18,1684,10168,30.672358,31,29,12379.75977,76019.95313,3,5,77.71869,59.419412,8769.96701,7682.873436,255,381063019,2531698182,255,0.000673,0.000548,0.000125,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,1,0,Normal,0
85480,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,Exploits,1
80010,0.6996,tcp,-,FIN,10,6,2386,268,21.440824,254,252,24562.60742,2561.463867,2,1,68.670111,128.425398,3607.152076,170.828984,255,1612170591,4063801555,255,0.115119,0.057464,0.057655,239,45,0,0,4,1,1,1,1,1,0,0,0,3,2,0,DoS,1
65366,1.8e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,DoS,1
101279,4e-06,udp,-,INT,2,0,1964,0,250000.0006,254,0,1964000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,982,0,0,0,4,2,4,4,1,4,0,0,0,4,4,0,Fuzzers,1
78919,0.726514,tcp,http,FIN,60,14,68199,612,100.479828,254,252,738463.4375,6265.536621,27,1,12.114441,50.444691,1302.553645,80.227523,255,439762029,2180779884,255,0.120634,0.070724,0.04991,1137,44,1,0,3,1,5,1,1,3,0,0,1,1,3,0,Fuzzers,1
32583,0.134013,tcp,-,FIN,72,74,4238,63516,1081.984607,31,29,249528.0313,3740413.25,7,30,1.883042,1.827685,96.709453,95.088739,255,3960890094,3961176607,255,0.000731,0.000583,0.000148,59,858,0,0,15,0,2,1,1,2,0,0,0,3,3,0,Normal,0
121350,1.18882,tcp,-,FIN,10,8,546,354,14.299894,254,252,3310.845947,2086.102295,2,0,10447.3442,13056.435,1032823.41,34138.86,255,3597101361,3425668774,255,0.123908,0.064988,0.05892,55,44,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
18832,0.001075,udp,dns,CON,2,2,146,178,2790.69758,31,29,543255.8125,662325.5625,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,2,0,Normal,0
88049,0.193331,tcp,-,FIN,10,6,2044,268,77.587142,254,252,76138.85156,9269.077148,2,1,19.840444,37.061398,1053.087991,62.685641,255,3453205203,423045487,255,0.05503,0.008019,0.047011,204,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
21414,0.347968,tcp,-,FIN,28,30,4456,3080,163.808161,31,29,98790.6875,68466.0625,7,7,12.876185,11.981,719.547559,18.237539,255,3665714749,3668915424,255,0.000656,0.000514,0.000142,159,103,0,0,6,0,5,1,1,3,0,0,0,5,10,0,Normal,0
149226,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,12,12,12,13,0,0,0,13,12,0,Generic,1
47414,0.460464,tcp,-,FIN,10,6,534,268,32.575836,254,252,8356.788086,3891.726562,2,1,51.162667,75.727203,2721.706549,117.363031,255,3940873697,3445049493,255,0.171999,0.081045,0.090954,53,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,Normal,0
131957,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic,1
167475,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
59719,0.390944,tcp,-,FIN,10,10,468,2530,48.600311,62,252,8635.507812,46594.91016,2,3,43.438222,35.887109,2135.29294,42.30209,255,2070529456,3501039238,255,0.081186,0.046711,0.034475,47,253,0,0,11,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
132160,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,51,51,27,51,0,0,0,51,51,0,Generic,1
1573,0.676058,udp,-,CON,4,4,528,304,10.354141,31,29,4685.988281,2697.993408,0,0,106.343336,220.644328,150.385109,312.032562,0,0,0,0,0.0,0.0,0.0,132,76,0,0,8,0,3,1,1,2,0,0,0,8,14,0,Normal,0
6541,1.027169,tcp,http,FIN,14,18,1684,10168,30.180039,31,29,12181.05273,74799.76563,3,5,78.986228,60.393176,8766.12934,7675.324384,255,2903467148,2909212947,255,0.000606,0.000482,0.000124,120,565,1,3924,2,0,3,1,1,1,0,0,1,5,3,0,Normal,0
138399,1.37873,tcp,-,FIN,60,14,68185,612,52.947275,254,252,389047.875,3301.589111,27,1,22.643288,95.347695,2518.463386,174.471031,255,2422207306,4071085584,255,0.243948,0.139208,0.10474,1136,44,1,0,3,1,1,1,1,2,0,0,1,1,4,0,Fuzzers,1
94182,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,33,1,0,Reconnaissance,1
69199,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,DoS,1
174437,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,9,17,0,0,0,18,17,0,Generic,1
168431,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,Generic,1
11751,1.014968,tcp,http,FIN,14,18,1684,10168,30.542834,31,29,12327.48145,75698.9375,3,5,78.048,59.673588,8766.628706,7715.155481,255,2541486021,392905612,255,0.000656,0.000514,0.000142,120,565,1,3924,2,0,6,1,1,1,0,0,1,2,2,0,Normal,0
133606,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,16,14,8,32,0,0,0,15,29,0,Generic,1
122833,1.202057,tcp,-,FIN,12,8,1366,742,15.806239,254,252,8339.039062,4325.917969,3,2,102.668453,157.129578,5642.131873,215.091016,255,2783845576,477683916,255,0.17335,0.102141,0.071209,114,93,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
46303,0.910895,tcp,-,FIN,14,10,774,556,25.249892,254,252,6314.668457,4400.067871,4,3,67.104844,92.869445,3436.464673,134.4795,255,2923327821,3914498331,255,0.153191,0.075061,0.07813,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
121055,0.18849,tcp,http,FIN,10,6,956,268,79.579817,254,252,36543.05078,9507.135742,2,1,19.338444,34.968,1030.112106,58.844582,255,706509426,1704292082,255,0.062957,0.013647,0.04931,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
45467,0.428717,tcp,-,FIN,10,6,2516,268,34.988117,254,252,42265.64453,4179.913574,2,1,43.999111,69.121,2482.699055,101.37807,255,2494890138,3350533626,255,0.114261,0.083109,0.031152,252,45,0,0,4,1,1,1,1,3,0,0,0,2,4,0,Normal,0
77370,0.526512,tcp,-,FIN,10,6,2550,268,28.489378,254,252,34871.0,3403.531006,2,1,55.824,90.819,2860.570206,139.59725,255,3561077160,3028291143,255,0.104791,0.072408,0.032383,255,45,0,0,4,1,2,1,1,3,0,0,0,1,5,0,Fuzzers,1
116179,2.009743,tcp,smtp,FIN,114,32,126952,2174,72.148529,62,252,500915.7813,8387.142578,54,8,17.785336,62.077676,1839.386147,87.458523,255,1181413614,4200630652,255,0.144827,0.069837,0.07499,1114,68,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
81889,9e-06,rsvp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,15,0,0,0,4,8,0,DoS,1
145685,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,17,16,16,16,0,0,0,16,16,0,Generic,1
129234,1.73399,tcp,smtp,FIN,30,22,18516,1920,29.411935,62,252,82579.48438,8456.796875,12,8,59.776896,81.323336,3659.668368,97.415852,255,3632197244,2557523729,255,0.076862,0.026199,0.050663,617,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
31854,0.001043,udp,dns,CON,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.007,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,2,0,0,0,5,1,0,Normal,0
7332,0.004077,tcp,http,FIN,8,10,1052,824,4169.732567,31,29,1807211.125,1455972.5,2,2,0.527429,0.390778,33.453074,0.695937,255,2956942907,2953824993,255,0.000703,0.000556,0.000147,132,82,1,83,2,0,9,2,1,7,0,0,1,18,2,0,Normal,0
138473,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,10,10,7,30,0,0,0,10,30,0,Generic,1
16594,0.488802,tcp,smtp,FIN,52,42,37152,3380,190.261093,31,29,596364.1875,54009.60156,18,8,9.577588,11.909073,761.44608,25.267166,255,412890972,413895768,255,0.000668,0.000526,0.000142,714,80,0,0,1,0,5,1,1,3,0,0,0,4,1,0,Normal,0
145971,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,Exploits,1
76800,1.098936,tcp,ftp-data,FIN,8,12,364,9136,17.289451,62,252,2322.246338,60968.06641,1,4,156.990857,92.493002,10568.69204,8384.448603,255,2316176835,3871885925,255,0.158655,0.062957,0.095698,46,761,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
106710,0.394931,tcp,http,FIN,10,14,832,9416,58.238023,62,252,15172.27148,177124.6094,2,5,43.872556,27.446232,2314.579668,2462.870277,255,3796779689,2269674154,255,0.063456,0.038127,0.025329,83,673,1,4164,1,1,1,1,1,1,0,0,1,24,1,0,Exploits,1
94281,2.601641,tcp,-,FIN,18,18,1002,3930,13.453048,62,252,2912.008301,11414.33496,6,7,152.983235,148.282359,8379.669963,198.549219,255,1884763451,3418139044,255,0.153556,0.080832,0.072724,56,218,0,0,3,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
16422,0.006279,udp,-,CON,4,4,568,320,1114.827187,31,29,542761.5625,305781.1563,0,0,1.743333,1.299667,2.459082,1.8274,0,0,0,0,0.0,0.0,0.0,142,80,0,0,9,0,5,1,1,3,0,0,0,4,12,0,Normal,0
12036,0.01589,tcp,-,FIN,48,50,2974,30506,6104.46807,31,29,1466582.75,15051479.0,7,18,0.33837,0.312837,18.661775,17.685394,255,1911379810,4057056033,255,0.000681,0.000552,0.000129,62,610,0,0,11,0,1,1,1,1,0,0,0,13,4,0,Normal,0
164920,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0,Generic,1
27274,0.041204,tcp,-,FIN,48,50,2958,32642,2354.140274,31,29,562469.625,6211047.0,7,18,0.888804,0.831184,0.0,59.296414,255,890082385,924995862,255,0.000582,0.000473,0.000109,62,653,0,0,7,0,2,1,1,1,0,0,0,4,4,0,Normal,0
32757,0.041597,tcp,-,FIN,50,52,3062,32746,2428.059643,31,29,577157.0,6176791.5,7,18,0.859313,0.805471,61.959219,57.218644,255,460545266,489026698,255,0.000656,0.000516,0.00014,61,630,0,0,4,0,1,1,1,1,0,0,0,5,9,0,Normal,0
153990,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,17,17,31,0,0,0,19,31,0,Generic,1
117393,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,19,34,0,Generic,1
9036,0.034316,tcp,-,FIN,22,24,1920,4312,1311.341664,31,29,427322.5313,963515.5625,6,6,1.617809,1.465217,206.686884,190.655649,255,3410686670,3411009902,255,0.000734,0.000607,0.000127,87,180,0,0,7,0,4,1,1,4,0,0,0,3,5,0,Normal,0
46782,0.704336,tcp,-,CON,6,2,978,86,9.938439,62,252,9256.945312,488.403259,2,1,140.8672,0.008,7087.583819,0.0,255,2915742190,1060254883,255,0.311826,0.158588,0.153238,163,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal,0
150413,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,10,10,10,28,0,0,0,10,28,0,Generic,1
3714,4.999869,udp,dns,INT,4,0,320,0,0.600016,63,0,384.010071,0.0,0,0,1666.623,0.0,2356.95375,0.0,0,0,0,0,0.0,0.0,0.0,80,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
62591,1.622697,tcp,smtp,FIN,20,20,3404,1864,24.034062,62,252,15943.82715,8731.143555,7,8,85.405109,82.755211,5001.477516,126.974859,255,3460102527,4288673306,255,0.110827,0.049336,0.061491,170,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
155294,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,33,33,17,39,0,0,0,33,39,0,Generic,1
38544,0.029518,tcp,-,FIN,42,42,2646,23508,2811.843546,31,29,700047.4375,6219662.5,7,14,0.730375,0.708366,45.66873,1.236344,255,4256722044,2134039108,255,0.001587,0.00047,0.001117,63,560,0,0,7,0,4,1,1,3,0,0,0,7,6,0,Normal,0
50056,0.717512,tcp,-,FIN,12,8,1878,736,26.480393,254,252,19199.67773,7180.367676,3,2,62.444729,81.501711,3365.436709,118.287242,255,667552899,3424012427,255,0.243583,0.146999,0.096584,157,92,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
135281,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,16,16,16,22,0,0,0,17,22,0,Generic,1
152941,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
66745,0.614738,tcp,-,FIN,12,8,1062,764,30.907477,254,252,12675.31934,8706.148438,3,2,55.885273,78.83857,3036.305423,109.624578,255,518144835,2005784651,255,0.110839,0.062243,0.048596,89,96,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
140531,4e-06,sps,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,DoS,1
47434,0.89706,tcp,-,FIN,10,6,534,268,16.72129,254,252,4289.568359,1997.636719,2,1,96.755111,157.918797,5079.784699,267.108281,255,3457248952,3548396425,255,0.194425,0.107463,0.086962,53,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Normal,0
94505,2.231649,tcp,pop3,FIN,20,20,944,2570,17.475867,62,252,3215.55957,8754.06543,7,8,117.455211,114.895367,6361.452569,151.946359,255,2275643535,3928207946,255,0.088696,0.047881,0.040815,47,129,0,0,1,1,3,1,1,1,0,0,0,1,1,0,Exploits,1
91212,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,12,6,4,1,1,10,0,0,0,5,10,0,Normal,0
147536,0.244068,tcp,-,FIN,16,6,9712,268,86.041596,254,252,298441.4375,7342.216309,5,1,14.572467,42.270199,961.496083,56.333121,255,2253743519,1779990183,255,0.075773,0.032709,0.043064,607,45,0,0,1,1,1,1,1,1,0,0,0,8,1,0,Exploits,1
72320,1.125315,tcp,ftp-data,FIN,10,22,450,22662,27.547843,62,252,2879.193848,153784.5,1,9,125.035,47.416618,8245.888336,5561.995326,255,1261120155,1537126848,255,0.194558,0.101387,0.093171,45,1030,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
32363,4.137855,tcp,-,FIN,226,438,13038,548216,160.227942,31,29,25097.06055,1057485.125,21,197,18.389102,9.46759,6489.422241,4632.552108,255,3987544324,1886851991,255,0.000635,0.000517,0.000118,58,1252,0,0,12,0,4,2,1,3,0,0,0,12,5,0,Normal,0
135777,1.733433,tcp,-,FIN,22,50,1204,48532,40.959183,62,252,5307.387207,219504.2969,6,23,82.544432,34.076458,4303.171185,2781.283433,255,1527792062,2959987603,255,0.163137,0.097022,0.066115,55,971,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
113382,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
47505,0.846008,tcp,-,FIN,10,6,534,268,17.730329,254,252,4548.42041,2118.18335,2,1,87.795556,146.868594,4815.651444,239.689312,255,216373059,3561041178,255,0.219743,0.111656,0.108087,53,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
81979,0.216813,tcp,http,FIN,10,6,722,268,69.184044,254,252,23983.80273,8265.1875,2,1,24.090333,34.987398,1221.097944,64.699301,255,2112417493,3375681166,255,0.08131,0.027736,0.053574,72,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
106769,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
81023,2e-06,rdp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
46830,0.999794,tcp,-,CON,6,2,978,86,7.001442,62,252,6521.343262,344.070862,2,1,199.9588,0.008,10244.52361,0.0,255,849648799,42585356,255,0.38768,0.104646,0.283034,163,43,0,0,4,3,3,3,1,4,0,0,0,3,4,0,Normal,0
87085,1e-05,ipx-n-ip,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,2,2,13,0,0,0,4,9,0,Backdoor,1
135603,9e-06,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,5,5,0,DoS,1
129383,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,DoS,1
173863,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,17,17,26,0,0,0,17,26,0,Generic,1
53486,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,2,1,5,0,0,0,2,10,0,Fuzzers,1
65513,0.325326,tcp,http,FIN,12,10,1300,2092,64.550636,62,252,29312.13672,46304.32422,3,3,29.57509,34.938445,1561.146321,55.042301,255,4246428036,2406108913,255,0.052154,0.006061,0.046093,108,209,1,65,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
91316,0.572467,tcp,-,FIN,10,8,724,354,29.696033,254,252,9111.441406,4332.127441,2,1,60.433667,72.936711,3839.269308,133.434734,255,3740029356,2059609794,255,0.139796,0.061901,0.077895,72,44,0,0,7,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2495,0.018181,tcp,-,FIN,16,18,1540,1644,1815.081688,31,29,635388.625,683350.75,4,4,1.191667,1.042177,72.075283,2.208613,255,2407586457,266239130,255,0.000573,0.00046,0.000113,96,91,0,0,12,0,16,11,1,6,0,0,0,14,18,0,Normal,0
